COVERAGE,YEAR,MONTH,DATE,PRODUCT_GROUP,PRODUCT,MEASUREMENT_UNIT,VOLUME,VALUE,INDEX,STATUS
National,2007,June,01/06/2007,Non-Ferrous Industrial Metals,Antimony,Tons,21,0,66.316,Final Figures.
National,2007,June,01/06/2007,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2007,June,01/06/2007,Non-Ferrous Industrial Metals,Bismuth,Tons,101,38347.14,107.067,Final Figures.
National,2007,June,01/06/2007,Non-Ferrous Industrial Metals,Tin,Tons,2,316.727,160,Final Figures.
National,2007,June,01/06/2007,Non-Ferrous Industrial Metals,Cadmium,Tons,113,15225.999,87.484,Final Figures.
National,2007,June,01/06/2007,Non-Ferrous Industrial Metals,Molybdenum,Tons,610,469776.558,93.702,Final Figures.
National,2007,June,01/06/2007,Steel Metals and Minerals,Non-Coking Coal,Tons,922657,389877.015,106.433,Final Figures.
National,2007,June,01/06/2007,Steel Metals and Minerals,Coke,Tons,125398,357177.519,97.246,Final Figures.
National,2007,June,01/06/2007,Steel Metals and Minerals,Iron Pellets,Tons,536538,338558.026,83.335,Final Figures.
National,2007,June,01/06/2007,Steel Metals and Minerals,Manganese,Tons,1487,2087.607,10.502,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Sulfur,Tons,87087,30999.016,100.378,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Graphite,Tons,929,1230.362,154.212,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Barite,Tons,11260,14835.906,96.469,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Dolomite,Tons,105991,9383.913,103.071,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Fluorite,Tons,73109,99254.241,82.949,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Kaolin,Tons,6834,8692.032,96.376,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Silica Sand,Tons,264196,97852.122,114.079,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Gypsum,Tons,465432,40719.234,108.764,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Phosphate Rock,Tons,0,0,0,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Wollastonite,Tons,3454,8256.4,88.481,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Celestite,Tons,12436,6196.041,503.805,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Feldspar,Tons,43814,17178.593,118.012,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Salt,Tons,720040,136423.736,98.09,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Diatomite,Tons,7432,14950.932,69.384,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Sodium Sulfate,Tons,48000,52396.656,93.204,Final Figures.
National,2007,June,01/06/2007,Non-Metallic Minerals,Magnesium Sulfate,Tons,2650,3375.679,73.862,Final Figures.
National,2007,July,01/07/2007,Precious Metals,Gold,Kilograms,3519,813944.124,83.844,Final Figures.
National,2007,July,01/07/2007,Precious Metals,Silver,Kilograms,235648,1060270.744,105.987,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Lead,Tons,8912,296909.468,106.174,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Copper,Tons,26964,2323176.511,120.456,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Zinc,Tons,31729,1215997.087,95.832,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Antimony,Tons,37,0,116.842,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Bismuth,Tons,101,41562.491,107.067,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Tin,Tons,2,329.911,160,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Cadmium,Tons,112,13523.616,86.71,Final Figures.
National,2007,July,01/07/2007,Non-Ferrous Industrial Metals,Molybdenum,Tons,573,426470.766,88.018,Final Figures.
National,2007,July,01/07/2007,Steel Metals and Minerals,Non-Coking Coal,Tons,814122,342638.099,93.913,Final Figures.
National,2007,July,01/07/2007,Steel Metals and Minerals,Coke,Tons,129421,346502.079,100.366,Final Figures.
National,2007,July,01/07/2007,Steel Metals and Minerals,Iron Pellets,Tons,537625,351203.25,83.504,Final Figures.
National,2007,July,01/07/2007,Steel Metals and Minerals,Manganese,Tons,14239,19939.086,100.565,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Sulfur,Tons,83447,30684.311,96.183,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Graphite,Tons,873,1250.192,144.916,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Barite,Tons,13430,17072.793,115.06,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Dolomite,Tons,92812,7984.74,90.255,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Fluorite,Tons,79318,113287.52,89.994,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Kaolin,Tons,6167,9821.397,86.969,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Silica Sand,Tons,223436,89755.582,96.479,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Gypsum,Tons,395207,34443.08,92.353,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Phosphate Rock,Tons,0,0,0,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Wollastonite,Tons,3620,7813.897,92.733,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Celestite,Tons,7172,3564.033,290.551,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Feldspar,Tons,31986,12884.505,86.154,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Salt,Tons,693848,122330.967,94.522,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Diatomite,Tons,6406,15149.069,59.806,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Sodium Sulfate,Tons,49500,54376.592,96.117,Final Figures.
National,2007,July,01/07/2007,Non-Metallic Minerals,Magnesium Sulfate,Tons,3000,3893.304,83.618,Final Figures.
National,2007,August,01/08/2007,Precious Metals,Gold,Kilograms,4024.9,950393.451,95.9,Final Figures.
National,2007,August,01/08/2007,Precious Metals,Silver,Kilograms,180078,788299.847,80.994,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Lead,Tons,5587,192410.973,66.561,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Copper,Tons,25940,2151890.909,115.881,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Zinc,Tons,38248,1373500.834,115.522,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Antimony,Tons,52,0,164.211,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Bismuth,Tons,97,36966.641,102.827,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Tin,Tons,2,344.903,160,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Cadmium,Tons,150,15361.123,116.129,Final Figures.
National,2007,August,01/08/2007,Non-Ferrous Industrial Metals,Molybdenum,Tons,432,329819.314,66.359,Final Figures.
National,2007,August,01/08/2007,Steel Metals and Minerals,Non-Coking Coal,Tons,1062799,436152.589,122.599,Final Figures.
National,2007,August,01/08/2007,Steel Metals and Minerals,Coke,Tons,133474,359157.045,103.509,Final Figures.
National,2007,August,01/08/2007,Steel Metals and Minerals,Iron Pellets,Tons,572987,375731.63,88.997,Final Figures.
National,2007,August,01/08/2007,Steel Metals and Minerals,Manganese,Tons,17150,24539.724,121.124,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Sulfur,Tons,74948,41695.796,86.387,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Graphite,Tons,922,1249.615,153.05,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Barite,Tons,20043,25765.898,171.716,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Dolomite,Tons,86736,7940.916,84.347,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Fluorite,Tons,82354,116878.609,93.438,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Kaolin,Tons,6431,12878.22,90.678,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Silica Sand,Tons,253373,93843.532,109.406,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Gypsum,Tons,475782,42648.173,111.182,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Phosphate Rock,Tons,0,0,0,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Wollastonite,Tons,4207,10428.585,107.77,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Celestite,Tons,4465,2264.822,180.885,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Feldspar,Tons,32967,13528.272,88.796,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Salt,Tons,777988,126235.632,105.984,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Diatomite,Tons,7043,16837.292,65.753,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Sodium Sulfate,Tons,50500,55206.348,98.058,Final Figures.
National,2007,August,01/08/2007,Non-Metallic Minerals,Magnesium Sulfate,Tons,1900,2518.496,52.958,Final Figures.
National,2007,September,01/09/2007,Precious Metals,Gold,Kilograms,3286.5,833575.835,78.292,Final Figures.
National,2007,September,01/09/2007,Precious Metals,Silver,Kilograms,207268,950907.247,93.223,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Lead,Tons,4667,166208.171,55.601,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Copper,Tons,22318,1884121.641,99.701,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Zinc,Tons,35009,1113336.15,105.739,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Antimony,Tons,52,0,164.211,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Bismuth,Tons,83,34374.108,87.986,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Tin,Tons,2,340.125,160,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Cadmium,Tons,131,11494.649,101.419,Final Figures.
National,2007,September,01/09/2007,Non-Ferrous Industrial Metals,Molybdenum,Tons,463,353338.628,71.121,Final Figures.
National,2007,September,01/09/2007,Steel Metals and Minerals,Non-Coking Coal,Tons,1112411,512973.849,128.322,Final Figures.
National,2007,September,01/09/2007,Steel Metals and Minerals,Coke,Tons,125581,326600.39,97.388,Final Figures.
National,2007,September,01/09/2007,Steel Metals and Minerals,Iron Pellets,Tons,636525,401376.927,98.865,Final Figures.
National,2007,September,01/09/2007,Steel Metals and Minerals,Manganese,Tons,12373,17697.959,87.386,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Sulfur,Tons,64887,17744.839,74.79,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Graphite,Tons,601,829.142,99.765,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Barite,Tons,16435,18441.352,140.805,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Dolomite,Tons,85390,7739.469,83.038,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Fluorite,Tons,75874,107580.227,86.086,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Kaolin,Tons,7256,8266.63,102.327,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Silica Sand,Tons,281760,115867.038,121.664,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Gypsum,Tons,437249,39318.277,102.178,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Phosphate Rock,Tons,0,0,0,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Wollastonite,Tons,3476,9253.046,89.044,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Celestite,Tons,3845,1942.447,155.768,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Feldspar,Tons,43877,16434.832,118.182,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Salt,Tons,679115,113625.48,92.515,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Diatomite,Tons,6326,14894.434,59.059,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Sodium Sulfate,Tons,49000,54308.758,95.146,Final Figures.
National,2007,September,01/09/2007,Non-Metallic Minerals,Magnesium Sulfate,Tons,3150,4287.222,87.799,Final Figures.
National,2007,October,01/10/2007,Precious Metals,Gold,Kilograms,2898.6,761818.702,69.072,Final Figures.
National,2007,October,01/10/2007,Precious Metals,Silver,Kilograms,204528,977474.526,91.991,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Lead,Tons,10050,404961.241,119.732,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Copper,Tons,20189,1751492.526,90.19,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Zinc,Tons,34786,1121228.973,105.066,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Antimony,Tons,23,0,72.632,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Bismuth,Tons,110,38035.115,116.608,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Tin,Tons,1,178.601,80,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Cadmium,Tons,149,11303.365,115.355,Final Figures.
National,2007,October,01/10/2007,Non-Ferrous Industrial Metals,Molybdenum,Tons,503,379121.57,77.266,Final Figures.
National,2007,October,01/10/2007,Steel Metals and Minerals,Non-Coking Coal,Tons,967530,448306.165,111.61,Final Figures.
National,2007,October,01/10/2007,Steel Metals and Minerals,Coke,Tons,130514,346583.581,101.213,Final Figures.
National,2007,October,01/10/2007,Steel Metals and Minerals,Iron Pellets,Tons,691852,422055.558,107.459,Final Figures.
National,2007,October,01/10/2007,Steel Metals and Minerals,Manganese,Tons,16327,22922.614,115.312,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Sulfur,Tons,89900,48221.235,103.622,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Graphite,Tons,365,501.383,60.589,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Barite,Tons,13718,16117.388,117.527,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Dolomite,Tons,99580,9116.806,96.836,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Fluorite,Tons,87907,114478.561,99.739,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Kaolin,Tons,6451,12085.804,90.974,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Silica Sand,Tons,229402,92680.014,99.055,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Gypsum,Tons,446425,38933.579,104.322,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Phosphate Rock,Tons,0,0,0,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Wollastonite,Tons,3485,7655.712,89.275,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Celestite,Tons,3960,1983.827,160.427,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Feldspar,Tons,33748,13789.467,90.9,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Salt,Tons,783160,108165.323,106.689,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Diatomite,Tons,6731,16127.086,62.84,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Sodium Sulfate,Tons,52500,56299.53,101.942,Final Figures.
National,2007,October,01/10/2007,Non-Metallic Minerals,Magnesium Sulfate,Tons,3550,4864.458,98.948,Final Figures.
National,2007,November,01/11/2007,Precious Metals,Gold,Kilograms,3415.9,962748.837,81.39,Final Figures.
National,2007,November,01/11/2007,Precious Metals,Silver,Kilograms,172642,885791.79,77.649,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Lead,Tons,4195,151850.279,49.978,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Copper,Tons,20232,1533125.494,90.382,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Zinc,Tons,36909,1020224.048,111.478,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Antimony,Tons,30,0,94.737,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Arsenic,Tons,0,0,0,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Bismuth,Tons,100,33373.82,106.007,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Tin,Tons,2,371.735,160,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Cadmium,Tons,149,11136.458,115.355,Final Figures.
National,2007,November,01/11/2007,Non-Ferrous Industrial Metals,Molybdenum,Tons,531,416035.3,81.567,Final Figures.
National,2007,November,01/11/2007,Steel Metals and Minerals,Non-Coking Coal,Tons,931331,450585.626,107.434,Final Figures.
National,2007,November,01/11/2007,Steel Metals and Minerals,Coke,Tons,125493,337422.567,97.32,Final Figures.
